Text,Label
The coronavirus transmission curve in socialist hell Venezuela has been the fastest in the world: 33 cases in four days. A virus ticking time bomb about to go off in our Hemisphere👇🏻 HTTPURL,INFORMATIVE
jesus my state was at 885 cases of coronavirus yesterday but we got 442 new cases overnight so now we're at 1327...the 3rd top state to have most cases that was a huge jump,INFORMATIVE
75 million Americans told to stay home as testing reveals more coronavirus cases - CNN 75 million Americans told to stay home as testing reveals more coronavirus cases CNNView Full Coverage on Google News HTTPURL #NEWS #GOOGLENEWS HTTPURL,UNINFORMATIVE
"@USER @USER @USER No, you know who the COVID-19 did help, The Red Sox... I would like to read the investigation findings. Annnnnnd then do the Yankees. After all there's no baseball. So plenty of time to investigate every team.",UNINFORMATIVE
"For those in the western suburbs of Chicago, the Dupage County Health Department has a map up of #Covid19 cases in the county. HTTPURL This only covers Dupage County.",UNINFORMATIVE
This hit piece on our President by Dan Diamond starts with an alarmist statement that our hospitals are swamped and overwhelmed by #Coronavirus cases. As of Mar 15 we have 2951 positive cases. We have more than 2 hospitals for each of those cases. How is that swamped? RT,INFORMATIVE
Cage Warriors CEO explains 'very simple decision' to host event amid coronavirus concerns @USER HTTPURL,UNINFORMATIVE
"How dare you, Jenn! I thought you were a REAL conservative! Millionaire politicians crashing our stock market right after they left a Senate meeting about coronavirus is a STAPLE of the free market. What are you, a commie?!? 🤣🤣🤣",UNINFORMATIVE
"@USER Hello, there is your unroll: Thread by @USER What other providers are suggesting to help w #COVID19. Courtesy of many from Facebook. 1.… HTTPURL Enjoy :) 🤖",UNINFORMATIVE
President Yoweri Museveni declares a 14-day 7pm curfew across the country with immediate effect from Today among sweeping additional measures to curb the spread of the novel #COVID19,UNINFORMATIVE
"#CoronaVirus #Serbia In the last 24 hours total confirmed cases: 41 (tested 89), 1 death TOTAL CONFIRMED cases 222 (761 tested) Hospitalized 91 / on Ventilators 14 / 2 death HTTPURL",INFORMATIVE
"So, it took 48 hours, basically. 17,303 confirmed cases. 221 deaths. Lots of new tests pending results around the country. #coronavirus updates here via Johns Hopkins: HTTPURL",INFORMATIVE
"The Florida Department of Health reports two deaths from #COVID19, while two other cases in the southeastern U.S. state's Broward County are under quarantine. HTTPURL",INFORMATIVE
"Marwari Granite Factories Association gave Rs 25 Lakh Cheque to the CM. Association representatives Sri Gopi Maheswari, Sri Rajesh Agarwal, Sri Mukesh Parwal gave the Cheque to the CM.@USER #coronavirus HTTPURL",UNINFORMATIVE
"God, we pray for all who are dealing with the disaster. So many are in dangerous situations. We ask for your blessings &amp; strength in the midst of such difficult times I’m sending you my best wishes for a very quick recovery! Covid 19, anak krakatau &amp; The World ❤️ HTTPURL",UNINFORMATIVE
"BQQM AG Barr instructs federal prosecutors to prioritize investigations of coronavirus scammers and hackers: “The pandemic is dangerous enough without wrongdoers seeking to profit from public panic, and this sort of conduct cannot be tolerated,” HTTPURL",UNINFORMATIVE
"26 cases of Coronavirus. You won't hear PIM from Dr Joe. As BMC Board Member, he was praising FG for allowing flights from Coronavirus infested countries and pointing thermometers to the foreheads of returnees. Oseeti go, ogbaa oso",INFORMATIVE
"Mira vos, dice CNN: Biden first accused Trump of xenophobia in dealing with the coronavirus pandemic on January 31, at a campaign rally in Fort Madison, Iowa. Ahora: HTTPURL",UNINFORMATIVE
Deaths in Italy from the coronavirus decline from 793 on Saturday to 651 today - a hopeful sign if the trend continues this week. #COVID19 HTTPURL,INFORMATIVE
"The Carroll County General Health District has received confirmation of the first positive case of COVID-19 in Carroll County. CCGHD will hold a press conference on Sunday, March 22, 11 a.m. It will be streamed on their Facebook page.",INFORMATIVE
"So if I think I'm sick, I can stay home and use PTO (if I have any) without being penalized by the attendance policy and only if I test positive for COVID-19 then the company will step in and pay me for up to 2 weeks but I still can't get tested if my symptoms don't match up.",UNINFORMATIVE
"Some examples from the Korean experience with coronavirus: GPS and credit card information of patients used to publish publicly available movement maps of confirmed cases, helping to identify clusters and inform potential contacts. HTTPURL HTTPURL",UNINFORMATIVE
"The Chinese, trying to look like the good guys, flying to Italy and Iran to help with Covid. President Trump is correct in labeling this the Chinese virus despite what the idiot Democrats say. Beijing is lucky America does not consider this an act of war. Very suspicious. HTTPURL",UNINFORMATIVE
Mike Pence just said he told the governor of Michigan &amp; mayor of Detroit they're starting hydroxycloroquine treatments on 3000 patients at Henry Ford Hospital to treat coronavirus. Detroit is 82% black. Sounds like some Tuskegee experiment shit.,INFORMATIVE
"As we grapple with #coronavirus, today I introduced the Disaster Protection for Workers’ Credit Act which would ensure that people's credit scores are not negatively impacted as a result of the #CoronavirusOutbreak. HTTPURL",UNINFORMATIVE
Avengers mobilized with a combat force from the justice league doom. Their mission is to go to Jupiter and collect DNA samples from aliens as possible cure for covid19 and search for possible life habitation. World leaders believe that earth could die soon #CoronavirusPandemic,UNINFORMATIVE
ABC’s Pitts to Pence: Do You ‘Talk to God’ About Those Who Died Because You Acted Late on Coronavirus? | MRCTV HTTPURL,UNINFORMATIVE
"🧐🧐🧐 What if you lived in a small community and your State reported you had 4 cases of Covid 19...What if those were never diagnosed cases? What if they were just ppl told to self quarantine? What if a little bird told you this, that wasn't supposed to say anything. 🤔🤫",INFORMATIVE
"#COVID19 update: Spain reports 28,572 cases (+3,067 today) of which 1,753 have died. (+372 today) Iran reports 21,638 cases (+1,028 today) of which 1,685 have died. (+129 today) Netherlands reports 4,204 cases (+573 today) of which 179 have died. (+43 today)",INFORMATIVE
"@USER It’s cold and flu season. Y2K, swine flu, SARS, Bird flu, Zika, Ebola, Anthrax, West Nile, Africanized killer bees, peak oil, global warming... There’s always a new doomsday scare, coronavirus is just MSMs flavor of the week.",UNINFORMATIVE
This is a Nigerian Nurse who died on After Contracting Covid19 in the course of duty while caring for client with Covid-19 virus in Miami. RIP GREAT ANGEL. @USER HTTPURL,INFORMATIVE
"Day 20: .@USER and experts from .@USER report based on models that the US can expect between 100,000 and 240,000 deaths from COVID-19 or CoronaVirus. That’s not a typo and I wish it was. I encourage you. STAY HOME! 240,000 deaths is if we stay away from each other. 1/2",UNINFORMATIVE
African countries which have recorded #coronavirus cases. Kenya Rwanda Ethiopia Sudan Namibia Nigeria Egypt South Africa Guinea Morocco Tunisia Algeria Senegal Togo Cameroon Burkina Faso DR Congo ESwatini Cote d'Ivoire Gabon Ghana #covid19kenya #CoronaVirusUpdates,UNINFORMATIVE
A 52-year-old COVID19 patient passes away at Pune's Sassoon Hospital. This is the second death reported in Pune today taking the death toll in Pune district to 4: Pune Health officials. #Maharashtra,INFORMATIVE
Just to reiterate 100 Day. Only 100 days for this devastation and we have just arrived Coronavirus: WHO marks 100 days since China alerted to first COVID-19 cases #Coronavirus HTTPURL,UNINFORMATIVE
"Around 200 coronavirus cases were confirmed in South Africa on Friday. Although there is no vaccine available yet to prevent infection, there are measures to reduce the risk. What challenges does South Africa face in preventing the spread of coronavirus? HTTPURL",INFORMATIVE
@USER @USER @USER Italian Genomes are diff from Chinese; #COvid19 mutates to duplicate faster in new Carriers = Patients I followed the Phylogenetic Tree &amp; Genomes Sequences - Wuhan Cases since Jan 26 &amp; HTTPURL Pls spend time Educate you &amp; friends you know...,UNINFORMATIVE
"Coronavirus-stricken cruise ship the Zaandam is off the coast of Florida this morning. A woman from Wolverhampton is among 200 Britons who were on board. She is now on its sister ship, travelling with it. Donald Trump has said passengers will be evacuated by US authorities",UNINFORMATIVE
"Ok, so #KanikaKapoor was tested positive and she attended 2 parties. Well, who organized these parties when it was loud and clear that social gatherings should be avoided? Bloody arrest them all for community transmission of the virus. 😤 #COVID19",INFORMATIVE
BREAKING: The Fairfax County Health Department has confirmed that a man at the Crossroads Baptist Church in Bailey's Crossroads has tested positive for COVID-19.,INFORMATIVE
"This thread is ""kinda"" blowing up (not really) so, LGBT rights, watch Symphogear and Flip Flappers, wash your hands and don't travel to areas where there's been COVID-19 cases.",UNINFORMATIVE
"Today's positive news 67,528,764 people in the UK haven't been killed by Coronavirus which at the moment means 99.996% of the population have survived it",UNINFORMATIVE
Heard from Sky yesterday to that various components of my Contract with them would be increasing in price. Somebody more cynical than l might think that the fact that these rises were coming at a time when a lot of people are about 2B confined to their homes is suspect #COVID2019,UNINFORMATIVE
At daily Welsh Govt coronavirus briefing the Chief exec of NHS Wales confirms that he’s expecting revisions to PPE guidelines for clinical professionals to be announced on a UK-wide basis. There have been suggestions that that’ll come today.,UNINFORMATIVE
"BP BREAKING| Well, that Doctor's Office in Centreville where a staff member had tested positive for COVID19 last week was open for business today. None of the healthcare professionals were tested following the discovery. AHHHH WELL! STAY INSIDE!!!!!",INFORMATIVE
"Juventus confirmed on Saturday that a third player had tested positive for the coronavirus, while AC Milan legend Paolo Maldini and his son also contracted the virus. #SLInt HTTPURL",INFORMATIVE
"FL increases its #coronavirus case load by 1277 cases to 11,545. They are #7 presently, but will likely pass MA and LA to be #5. Although Miami Dade/Broward have a high case load, the rest of FL has almost 6000 cases.",INFORMATIVE
"Often ham-handed, but Little Gov @USER drives the narrative in Texas. He formed a task force on restarting business, now Gov @USER plans to unveil guidelines next week &amp; Dallas Mayor @USER just created the Task Force on COVID-19 Economic Recovery #TxLege",UNINFORMATIVE
Gaza authorities confirm first two COVID-19 cases of two Palestinians who returned from Pakistan and were held in quarantine on their return near the Egyptian border. Experts have warned that an epidemic in Gaza would likely be disastrous. HTTPURL via @USER,INFORMATIVE
